feature,importance
customer_city_conselheiro lafaiete,0.0
customer_city_conselheiro mairinck,0.0
customer_city_contagem,0.0
customer_city_cordeiro,0.0
customer_city_coribe,0.0
customer_city_coromandel,0.0
customer_city_coronel vivida,0.0
customer_city_coruripe,0.0
customer_city_cosmopolis,0.0
customer_city_castelo do piaui,0.0
customer_city_costa rica,0.0
customer_city_colombo,0.0
customer_city_colonia leopoldina,0.0
customer_city_colonia vitoria,0.0
customer_city_colorado,0.0
customer_city_colorado do oeste,0.0
customer_city_coluna,0.0
customer_city_comendador levy gasparian,0.0
customer_city_conceicao,0.0
customer_city_conceicao de macabu,0.0
customer_city_cosmorama,0.0
